time	V(out1)
1.238017085298801e+01	1.859966e+00
1.238064183513087e+01	1.871978e+00
1.238111281727373e+01	1.882807e+00
1.238158379941658e+01	1.892452e+00
1.238206951370229e+01	1.901617e+00
1.238255522798801e+01	1.910126e+00
1.238304094227372e+01	1.917979e+00
1.238352665655943e+01	1.925176e+00
1.238401237084515e+01	1.931716e+00
1.238449808513086e+01	1.937601e+00
1.238498379941657e+01	1.942829e+00
1.238546951370229e+01	1.947654e+00
1.238595522798800e+01	1.952136e+00
1.238644094227371e+01	1.956277e+00
1.238692665655943e+01	1.960075e+00
1.238741237084514e+01	1.963531e+00
1.238789808513085e+01	1.966645e+00
1.238838379941657e+01	1.969416e+00
1.238888379941656e+01	1.972044e+00
1.238938379941656e+01	1.974483e+00
1.238988379941656e+01	1.976732e+00
1.239038379941656e+01	1.978792e+00
1.239088379941656e+01	1.980662e+00
1.239138379941656e+01	1.982344e+00
1.239188379941656e+01	1.983835e+00
1.239241237084513e+01	1.985282e+00
1.239294094227370e+01	1.986621e+00
1.239346951370227e+01	1.987852e+00
1.239399808513084e+01	1.988975e+00
1.239452665655941e+01	1.989989e+00
1.239505522798798e+01	1.990895e+00
1.239558379941655e+01	1.991692e+00
1.239614094227369e+01	1.992462e+00
1.239669808513083e+01	1.993172e+00
1.239725522798797e+01	1.993823e+00
1.239781237084511e+01	1.994414e+00
1.239836951370226e+01	1.994945e+00
1.239892665655940e+01	1.995418e+00
1.239948379941654e+01	1.995831e+00
1.240009808513082e+01	1.996244e+00
1.240071237084511e+01	1.996624e+00
1.240132665655939e+01	1.996970e+00
1.240194094227368e+01	1.997283e+00
1.240255522798796e+01	1.997561e+00
1.240316951370225e+01	1.997805e+00
1.240378379941653e+01	1.998015e+00
1.240452665655939e+01	1.998243e+00
1.240526951370224e+01	1.998450e+00
1.240601237084510e+01	1.998636e+00
1.240675522798795e+01	1.998801e+00
1.240749808513081e+01	1.998946e+00
1.240824094227366e+01	1.999069e+00
1.240898379941652e+01	1.999171e+00
1.240969808513080e+01	1.999261e+00
1.241041237084509e+01	1.999343e+00
1.241112665655937e+01	1.999416e+00
1.241184094227365e+01	1.999480e+00
1.241255522798794e+01	1.999536e+00
1.241326951370222e+01	1.999583e+00
1.241398379941651e+01	1.999621e+00
1.241426951370222e+01	1.999635e+00
1.241455522798793e+01	1.999647e+00
1.241484094227365e+01	1.999656e+00
1.241512665655936e+01	1.999662e+00
1.241541237084507e+01	1.999665e+00
1.241569808513079e+01	1.999666e+00
1.241598379941650e+01	1.999664e+00
1.241614094227364e+01	1.999661e+00
1.241629808513079e+01	1.999655e+00
1.241645522798793e+01	1.999646e+00
1.241661237084507e+01	1.999634e+00
1.241676951370221e+01	1.999619e+00
1.241692665655936e+01	1.999601e+00
1.241708379941650e+01	1.999580e+00
1.241728379941650e+01	1.999541e+00
1.241738379941650e+01	1.999516e+00
1.241748379941650e+01	1.999486e+00
1.241758379941650e+01	1.999449e+00
1.241768379941650e+01	1.999398e+00
1.241778379941650e+01	1.999331e+00
1.241779629941650e+01	1.999318e+00
1.241782754941650e+01	1.999276e+00
1.241784317441650e+01	1.999242e+00
1.241785098691649e+01	1.999216e+00
1.241785411191649e+01	1.999197e+00
1.241786036191649e+01	1.999139e+00
1.241786192441649e+01	1.999115e+00
1.241786231504149e+01	1.999107e+00
1.241786309629149e+01	1.999085e+00
1.241786465879149e+01	1.999027e+00
1.241786504941649e+01	1.999005e+00
1.241786583066650e+01	1.998943e+00
1.241786602597900e+01	1.998922e+00
1.241786641660400e+01	1.998868e+00
1.241786651426025e+01	1.998851e+00
1.241786670957275e+01	1.998804e+00
1.241786710019775e+01	1.998679e+00
1.241786719785400e+01	1.998629e+00
1.241786739316650e+01	1.998488e+00
1.241786744199462e+01	1.998437e+00
1.241786753965087e+01	1.998297e+00
1.241786756406493e+01	1.998251e+00
1.241786761289306e+01	1.998088e+00
1.241786771054931e+01	1.997547e+00
1.241786773090098e+01	1.997207e+00
1.241786777160431e+01	1.995677e+00
1.241786778178015e+01	1.994855e+00
1.241786778432411e+01	1.994512e+00
1.241786778941202e+01	1.993316e+00
1.241786779958786e+01	1.989375e+00
1.241786780188685e+01	1.987567e+00
1.241786780648485e+01	1.978680e+00
1.241786781243555e+01	1.943766e+00
1.241786781864998e+01	1.840662e+00
1.241786782554061e+01	1.617075e+00
1.241786783079588e+01	1.371797e+00
1.241786783570748e+01	1.105677e+00
1.241786784056843e+01	8.423274e-01
1.241786785029034e+01	3.981196e-01
1.241786785854371e+01	1.683293e-01
1.241786786615348e+01	7.784447e-02
1.241786787398713e+01	4.037500e-02
1.241786788623403e+01	1.897631e-02
1.241786789963977e+01	1.294459e-02
1.241786791524351e+01	1.166540e-02
1.241786793313582e+01	1.135561e-02
1.241786796501627e+01	1.129661e-02
1.241786800363767e+01	1.128613e-02
1.241786808088047e+01	1.128765e-02
1.241786823536608e+01	1.128836e-02
1.241786854433729e+01	1.129168e-02
1.241786916227972e+01	1.129597e-02
1.241787039816457e+01	1.130484e-02
1.241788770055254e+01	1.142864e-02
1.241790747471022e+01	1.157689e-02
1.241794702302558e+01	1.189463e-02
1.241802611965630e+01	1.260957e-02
1.241812611965630e+01	1.364485e-02
1.241822611965630e+01	1.486044e-02
1.241832611965630e+01	1.626743e-02
1.241842611965630e+01	1.789564e-02
1.241852611965630e+01	1.973310e-02
1.241862611965630e+01	2.182446e-02
1.241872611965630e+01	2.413490e-02
1.241882611965630e+01	2.669699e-02
1.241892611965630e+01	2.946617e-02
1.241902611965630e+01	3.248496e-02
1.241912611965630e+01	3.567921e-02
1.241922611965630e+01	3.910493e-02
1.241932611965630e+01	4.265794e-02
1.241942611965630e+01	4.641836e-02
1.241952611965630e+01	5.026108e-02
1.241962611965630e+01	5.430686e-02
1.241972611965630e+01	5.836472e-02
1.241982611965630e+01	6.260034e-02
1.241992611965630e+01	6.678870e-02
1.242002611965630e+01	7.116264e-02
1.242012611965630e+01	7.546468e-02
1.242022611965630e+01	7.998651e-02
1.242032611965630e+01	8.437497e-02
1.242042611965630e+01	8.900620e-02
1.242052611965630e+01	9.349307e-02
1.242062611965630e+01	9.828232e-02
1.242072611965630e+01	1.029077e-01
1.242082611965630e+01	1.078383e-01
1.242092611965630e+01	1.126554e-01
1.242102611965630e+01	1.176994e-01
1.242112611965630e+01	1.226164e-01
1.242122611965630e+01	1.273388e-01
1.242132611965630e+01	1.320177e-01
1.242142611965630e+01	1.358678e-01
1.242152611965630e+01	1.396276e-01
1.242162611965630e+01	1.421051e-01
1.242172611965630e+01	1.445185e-01
1.242182611965629e+01	1.457097e-01
1.242192611965629e+01	1.468340e-01
1.242202611965629e+01	1.470859e-01
1.242212611965629e+01	1.472684e-01
1.242222611965629e+01	1.469455e-01
1.242232611965629e+01	1.465533e-01
1.242242611965629e+01	1.459186e-01
1.242252611965629e+01	1.452171e-01
1.242272611965629e+01	1.438475e-01
1.242292611965629e+01	1.424752e-01
1.242312611965629e+01	1.412278e-01
1.242342611965629e+01	1.397786e-01
1.242362611965629e+01	1.389743e-01
1.242382611965629e+01	1.382667e-01
1.242402611965629e+01	1.376556e-01
1.242422611965629e+01	1.371410e-01
1.242442611965629e+01	1.367230e-01
1.242462611965629e+01	1.364015e-01
1.242482611965629e+01	1.361766e-01
1.242525469108486e+01	1.358043e-01
1.242568326251343e+01	1.354965e-01
1.242611183394200e+01	1.352532e-01
1.242654040537057e+01	1.350744e-01
1.242696897679914e+01	1.349600e-01
1.242739754822771e+01	1.349102e-01
1.242782611965628e+01	1.349247e-01
1.242802611965628e+01	1.348367e-01
1.242822611965628e+01	1.346574e-01
1.242842611965628e+01	1.345538e-01
1.242886897679914e+01	1.346537e-01
1.242931183394199e+01	1.347318e-01
1.242975469108485e+01	1.347883e-01
1.243019754822770e+01	1.348231e-01
1.243064040537056e+01	1.348361e-01
1.243108326251342e+01	1.348275e-01
1.243152611965627e+01	1.347971e-01
1.246802611965619e+01	1.347325e-01
1.248264040537044e+01	1.347138e-01
1.249725469108469e+01	1.346953e-01
1.251186897679894e+01	1.346771e-01
1.252648326251319e+01	1.346592e-01
1.254109754822745e+01	1.346415e-01
1.255571183394170e+01	1.346241e-01
1.257032611965595e+01	1.346070e-01
1.257042611965595e+01	1.346069e-01
1.258504040537020e+01	1.345900e-01
1.259965469108445e+01	1.345734e-01
1.261426897679870e+01	1.345571e-01
1.262888326251296e+01	1.345410e-01
1.264349754822721e+01	1.345253e-01
1.265811183394146e+01	1.345098e-01
1.267272611965571e+01	1.344945e-01
1.267282611965571e+01	1.344944e-01
1.268744040536996e+01	1.344795e-01
1.270205469108421e+01	1.344648e-01
1.271666897679846e+01	1.344503e-01
1.273128326251272e+01	1.344362e-01
1.274589754822697e+01	1.344222e-01
1.276051183394122e+01	1.344086e-01
1.277512611965547e+01	1.343952e-01
1.277522611965547e+01	1.343951e-01
1.278509754822688e+01	1.343862e-01
1.279496897679828e+01	1.343774e-01
1.280484040536969e+01	1.343687e-01
1.281471183394109e+01	1.343601e-01
1.282458326251250e+01	1.343516e-01
1.283445469108390e+01	1.343432e-01
1.284432611965531e+01	1.343350e-01
1.287762611965523e+01	1.343083e-01
1.288389754822665e+01	1.343025e-01
1.289016897679806e+01	1.342980e-01
1.289644040536948e+01	1.342948e-01
1.290271183394089e+01	1.342930e-01
1.290898326251230e+01	1.342926e-01
1.291525469108372e+01	1.342935e-01
1.292152611965513e+01	1.342958e-01
1.292445469108369e+01	1.342980e-01
1.292738326251226e+01	1.343034e-01
1.293031183394082e+01	1.343120e-01
1.293324040536939e+01	1.343239e-01
1.293616897679795e+01	1.343389e-01
1.293909754822652e+01	1.343571e-01
1.294202611965508e+01	1.343785e-01
1.294399754822651e+01	1.343959e-01
1.294596897679793e+01	1.344190e-01
1.294794040536935e+01	1.344479e-01
1.294991183394078e+01	1.344825e-01
1.295188326251220e+01	1.345228e-01
1.295385469108363e+01	1.345688e-01
1.295582611965505e+01	1.346206e-01
1.295732611965505e+01	1.346655e-01
1.295882611965504e+01	1.347199e-01
1.296032611965504e+01	1.347839e-01
1.296182611965504e+01	1.348574e-01
1.296332611965503e+01	1.349404e-01
1.296482611965503e+01	1.350329e-01
1.296632611965503e+01	1.351350e-01
1.296676897679788e+01	1.351699e-01
1.296721183394074e+01	1.352057e-01
1.296765469108359e+01	1.352421e-01
1.296809754822645e+01	1.352793e-01
1.296854040536931e+01	1.353173e-01
1.296898326251216e+01	1.353559e-01
1.296942611965502e+01	1.353953e-01
1.296952611965502e+01	1.368109e-01
1.296962611965502e+01	1.396526e-01
1.296972611965502e+01	1.421218e-01
1.296982611965502e+01	1.441566e-01
1.296992611965502e+01	1.460277e-01
1.297012611965502e+01	1.493978e-01
1.297032611965502e+01	1.523937e-01
1.297062611965502e+01	1.562013e-01
1.297086897679787e+01	1.589273e-01
1.297111183394073e+01	1.614480e-01
1.297135469108358e+01	1.637632e-01
1.297159754822644e+01	1.658731e-01
1.297184040536930e+01	1.677776e-01
1.297208326251216e+01	1.694766e-01
1.297232611965501e+01	1.709703e-01
1.297292611965501e+01	1.741043e-01
1.297352611965501e+01	1.768838e-01
1.297412611965501e+01	1.793087e-01
1.297472611965501e+01	1.813792e-01
1.297532611965500e+01	1.830951e-01
1.297592611965500e+01	1.844566e-01
1.297652611965500e+01	1.854635e-01
1.297701183394071e+01	1.862544e-01
1.297749754822643e+01	1.869654e-01
1.297798326251214e+01	1.875964e-01
1.297846897679785e+01	1.881474e-01
1.297895469108357e+01	1.886185e-01
1.297944040536928e+01	1.890096e-01
1.297992611965499e+01	1.893208e-01
1.298002611965499e+01	1.893817e-01
1.298269754822642e+01	1.897908e-01
1.298536897679784e+01	1.896538e-01
1.298804040536926e+01	1.889708e-01
1.299071183394068e+01	1.877417e-01
1.299338326251211e+01	1.859666e-01
1.299605469108353e+01	1.836455e-01
1.299872611965495e+01	1.807783e-01
1.300162611965494e+01	1.777209e-01
1.300452611965494e+01	1.744918e-01
1.300742611965493e+01	1.710910e-01
1.301032611965492e+01	1.675185e-01
1.301322611965492e+01	1.637744e-01
1.301612611965491e+01	1.598585e-01
1.301902611965490e+01	1.557710e-01
1.302059754822633e+01	1.535157e-01
1.302216897679775e+01	1.512040e-01
1.302374040536918e+01	1.488361e-01
1.302531183394060e+01	1.464119e-01
1.302688326251203e+01	1.439313e-01
1.302845469108345e+01	1.413945e-01
1.303002611965488e+01	1.388014e-01
1.303099754822630e+01	1.371620e-01
1.303196897679773e+01	1.354812e-01
1.303294040536916e+01	1.337589e-01
1.303391183394058e+01	1.319952e-01
1.303488326251201e+01	1.301900e-01
1.303585469108343e+01	1.283434e-01
1.303682611965486e+01	1.264554e-01
1.303752611965486e+01	1.250620e-01
1.303822611965486e+01	1.236225e-01
1.303892611965486e+01	1.221367e-01
1.303962611965486e+01	1.206048e-01
1.304032611965485e+01	1.190266e-01
1.304102611965485e+01	1.174023e-01
1.304172611965485e+01	1.157318e-01
1.304221183394056e+01	1.145368e-01
1.304269754822628e+01	1.132894e-01
1.304318326251199e+01	1.119895e-01
1.304366897679770e+01	1.106373e-01
1.304415469108342e+01	1.092327e-01
1.304464040536913e+01	1.077757e-01
1.304512611965484e+01	1.062663e-01
1.304544040536913e+01	1.052236e-01
1.304575469108341e+01	1.041250e-01
1.304606897679770e+01	1.029706e-01
1.304638326251198e+01	1.017604e-01
1.304669754822627e+01	1.004944e-01
1.304701183394055e+01	9.917248e-02
1.304732611965484e+01	9.779476e-02
1.304751183394055e+01	9.694160e-02
1.304769754822627e+01	9.603236e-02
1.304788326251198e+01	9.506705e-02
1.304806897679769e+01	9.404567e-02
1.304825469108341e+01	9.296822e-02
1.304844040536912e+01	9.183470e-02
1.304862611965483e+01	9.064510e-02
1.304892611965483e+01	8.847445e-02
1.304912611965483e+01	8.683407e-02
1.304932611965483e+01	8.498195e-02
1.304952611965483e+01	8.283446e-02
1.304962611965483e+01	8.159500e-02
1.304972611965483e+01	8.024280e-02
1.304982611965483e+01	7.866029e-02
1.304992611965483e+01	7.682968e-02
1.305002611965483e+01	7.422612e-02
1.305012611965483e+01	6.719241e-02
1.305022611965483e+01	5.838668e-02
1.305022768215483e+01	6.141452e-02
1.305022807277983e+01	6.303980e-02
1.305022817043608e+01	6.350902e-02
1.305022836574858e+01	6.458145e-02
1.305022841457670e+01	6.490108e-02
1.305022851223296e+01	6.577145e-02
1.305022870754545e+01	6.810106e-02
1.305022875637358e+01	6.900083e-02
1.305022885402983e+01	7.152016e-02
1.305022887844389e+01	7.239640e-02
1.305022892727202e+01	7.466873e-02
1.305022893947905e+01	7.537620e-02
1.305022896389311e+01	7.735407e-02
